selected_order,train_id_filtered,train_id_original,label_id,label_name,label_raw
7173,21284,21284,7,surrealism,7
7174,5541,5541,2,romanticism,2
7175,43191,43191,5,post_impressionism,5
7176,43773,43773,9,renaissance,9
7177,22346,22346,4,baroque,4
7178,43827,43827,0,impressionism,0
7179,49432,49432,7,surrealism,7
7180,33578,33578,5,post_impressionism,5
7181,15142,15142,1,realism,1
7182,31407,31407,4,baroque,4
7183,31619,31619,9,renaissance,9
7184,33873,33873,9,renaissance,9
7185,37048,37048,6,art_nouveau,6
7186,27987,27987,1,realism,1
7187,16145,16145,4,baroque,4
7188,1503,1503,2,romanticism,2
7189,46788,46788,5,post_impressionism,5
7190,49548,49548,7,surrealism,7
7191,902,902,3,expressionism,3
7192,31330,31330,9,renaissance,9
7193,21854,21854,9,renaissance,9
7194,19591,19591,0,impressionism,0
7195,8596,8596,4,baroque,4
7196,9057,9057,7,surrealism,7
7197,48425,48425,0,impressionism,0
7198,7359,7359,8,ukiyo_e,8
7199,647,647,4,baroque,4
7200,36520,36520,3,expressionism,3
7201,25962,25962,7,surrealism,7
7202,45751,45751,1,realism,1
7203,26254,26254,3,expressionism,3
7204,27184,27184,6,art_nouveau,6
7205,44636,44636,8,ukiyo_e,8
7206,49832,49832,3,expressionism,3
7207,34310,34310,4,baroque,4
7208,11911,11911,3,expressionism,3
7209,24936,24936,0,impressionism,0
7210,25281,25281,6,art_nouveau,6
7211,27349,27349,6,art_nouveau,6
7212,9195,9195,2,romanticism,2
7213,42331,42331,4,baroque,4
7214,26690,26690,0,impressionism,0
7215,12656,12656,6,art_nouveau,6
7216,46957,46957,1,realism,1
7217,25050,25050,9,renaissance,9
7218,30380,30380,6,art_nouveau,6
7219,2544,2544,8,ukiyo_e,8
7220,6839,6839,5,post_impressionism,5
7221,5855,5855,6,art_nouveau,6
7222,27400,27400,8,ukiyo_e,8
7223,36120,36120,1,realism,1
7224,49019,49019,0,impressionism,0
7225,37796,37796,0,impressionism,0
7226,46564,46564,4,baroque,4
7227,13168,13168,8,ukiyo_e,8
7228,33620,33620,9,renaissance,9
7229,28675,28675,3,expressionism,3
7230,14486,14486,1,realism,1
7231,26621,26621,2,romanticism,2
7232,31894,31894,5,post_impressionism,5
7233,6415,6415,3,expressionism,3
7234,9128,9128,4,baroque,4
7235,26760,26760,6,art_nouveau,6
7236,10936,10936,3,expressionism,3
7237,171,171,7,surrealism,7
7238,23213,23213,8,ukiyo_e,8
7239,42841,42841,6,art_nouveau,6
7240,9908,9908,3,expressionism,3
7241,25910,25910,3,expressionism,3
7242,48884,48884,4,baroque,4
7243,42172,42172,1,realism,1
7244,19438,19438,6,art_nouveau,6
7245,39503,39503,4,baroque,4
7246,38495,38495,2,romanticism,2
7247,18871,18871,2,romanticism,2
7248,20712,20712,8,ukiyo_e,8
7249,17053,17053,2,romanticism,2
7250,32672,32672,2,romanticism,2
7251,38808,38808,7,surrealism,7
7252,9538,9538,9,renaissance,9
7253,15334,15334,1,realism,1
7254,21449,21449,2,romanticism,2
7255,12892,12892,3,expressionism,3
7256,40010,40010,5,post_impressionism,5
7257,26334,26334,1,realism,1
7258,16810,16810,5,post_impressionism,5
7259,16601,16601,3,expressionism,3
7260,2680,2680,0,impressionism,0
7261,43294,43294,8,ukiyo_e,8
7262,29029,29029,5,post_impressionism,5
7263,26054,26054,2,romanticism,2
7264,44291,44291,8,ukiyo_e,8
7265,18969,18969,0,impressionism,0
7266,47813,47813,1,realism,1
7267,21488,21488,4,baroque,4
7268,35580,35580,5,post_impressionism,5
7269,317,317,4,baroque,4
7270,31247,31247,7,surrealism,7
7271,10708,10708,0,impressionism,0
7272,43462,43462,0,impressionism,0
7273,7576,7576,8,ukiyo_e,8
7274,23240,23240,6,art_nouveau,6
7275,4896,4896,0,impressionism,0
7276,4564,4564,4,baroque,4
7277,25716,25716,8,ukiyo_e,8
7278,47237,47237,7,surrealism,7
7279,41056,41056,8,ukiyo_e,8
7280,12426,12426,0,impressionism,0
7281,9126,9126,9,renaissance,9
7282,5718,5718,7,surrealism,7
7283,43357,43357,7,surrealism,7
7284,31834,31834,5,post_impressionism,5
7285,31142,31142,0,impressionism,0
7286,25506,25506,3,expressionism,3
7287,1912,1912,2,romanticism,2
7288,43160,43160,2,romanticism,2
7289,21690,21690,1,realism,1
7290,49424,49424,4,baroque,4
7291,39222,39222,3,expressionism,3
7292,28289,28289,1,realism,1
7293,31044,31044,5,post_impressionism,5
7294,5205,5205,4,baroque,4
7295,26805,26805,3,expressionism,3
7296,33568,33568,0,impressionism,0
7297,18661,18661,7,surrealism,7
7298,19969,19969,7,surrealism,7
7299,27000,27000,0,impressionism,0
7300,46046,46046,1,realism,1
7301,14421,14421,4,baroque,4
7302,31005,31005,0,impressionism,0
7303,40027,40027,3,expressionism,3
7304,27110,27110,4,baroque,4
7305,15236,15236,5,post_impressionism,5
7306,11337,11337,0,impressionism,0
7307,13182,13182,7,surrealism,7
7308,35246,35246,5,post_impressionism,5
7309,29003,29003,9,renaissance,9
7310,18487,18487,6,art_nouveau,6
7311,9722,9722,0,impressionism,0
7312,10132,10132,3,expressionism,3
7313,1681,1681,5,post_impressionism,5
7314,45424,45424,4,baroque,4
7315,41738,41738,5,post_impressionism,5
7316,2279,2279,6,art_nouveau,6
7317,35486,35486,3,expressionism,3
7318,19020,19020,3,expressionism,3
7319,32799,32799,2,romanticism,2
7320,22408,22408,5,post_impressionism,5
7321,13040,13040,6,art_nouveau,6
7322,33348,33348,1,realism,1
7323,46652,46652,3,expressionism,3
7324,20663,20663,8,ukiyo_e,8
7325,40240,40240,0,impressionism,0
7326,41085,41085,4,baroque,4
7327,31352,31352,9,renaissance,9
7328,32506,32506,1,realism,1
7329,521,521,1,realism,1
7330,19529,19529,9,renaissance,9
7331,19414,19414,9,renaissance,9
7332,19466,19466,1,realism,1
7333,28628,28628,4,baroque,4
7334,5657,5657,8,ukiyo_e,8
7335,13192,13192,3,expressionism,3
7336,29528,29528,1,realism,1
7337,41600,41600,5,post_impressionism,5
7338,734,734,3,expressionism,3
7339,7330,7330,3,expressionism,3
7340,4241,4241,4,baroque,4
7341,43815,43815,8,ukiyo_e,8
7342,18154,18154,6,art_nouveau,6
7343,26209,26209,1,realism,1
7344,15046,15046,6,art_nouveau,6
7345,24206,24206,0,impressionism,0
7346,22243,22243,2,romanticism,2
7347,40922,40922,2,romanticism,2
7348,8225,8225,2,romanticism,2
7349,22508,22508,9,renaissance,9
7350,28224,28224,3,expressionism,3
7351,20633,20633,6,art_nouveau,6
7352,16953,16953,5,post_impressionism,5
7353,27078,27078,6,art_nouveau,6
7354,29640,29640,0,impressionism,0
7355,19347,19347,3,expressionism,3
7356,39481,39481,9,renaissance,9
7357,24772,24772,5,post_impressionism,5
7358,16144,16144,6,art_nouveau,6
7359,47673,47673,7,surrealism,7
7360,40,40,0,impressionism,0
7361,3029,3029,9,renaissance,9
7362,10675,10675,9,renaissance,9
7363,38730,38730,6,art_nouveau,6
7364,42952,42952,6,art_nouveau,6
7365,24758,24758,5,post_impressionism,5
7366,11960,11960,2,romanticism,2
7367,18955,18955,2,romanticism,2
7368,19962,19962,9,renaissance,9
7369,12092,12092,7,surrealism,7
7370,22643,22643,0,impressionism,0
7371,21391,21391,4,baroque,4
7372,20109,20109,7,surrealism,7
7373,47246,47246,9,renaissance,9
7374,31420,31420,7,surrealism,7
7375,21669,21669,2,romanticism,2
7376,49325,49325,1,realism,1
7377,28977,28977,2,romanticism,2
7378,3946,3946,0,impressionism,0
7379,25808,25808,7,surrealism,7
7380,17208,17208,6,art_nouveau,6
7381,32218,32218,5,post_impressionism,5
7382,29679,29679,3,expressionism,3
7383,31602,31602,7,surrealism,7
7384,28744,28744,8,ukiyo_e,8
7385,14471,14471,3,expressionism,3
7386,35115,35115,6,art_nouveau,6
7387,33233,33233,0,impressionism,0
7388,46706,46706,6,art_nouveau,6
7389,30900,30900,7,surrealism,7
7390,36763,36763,2,romanticism,2
7391,45774,45774,8,ukiyo_e,8
7392,41816,41816,0,impressionism,0
7393,1045,1045,1,realism,1
7394,22957,22957,8,ukiyo_e,8
7395,39191,39191,5,post_impressionism,5
7396,37236,37236,6,art_nouveau,6
7397,47461,47461,0,impressionism,0
7398,6202,6202,6,art_nouveau,6
7399,23651,23651,6,art_nouveau,6
7400,44528,44528,1,realism,1
7401,26645,26645,4,baroque,4
7402,19060,19060,0,impressionism,0
7403,32590,32590,4,baroque,4
7404,49586,49586,4,baroque,4
7405,14740,14740,6,art_nouveau,6
7406,32401,32401,6,art_nouveau,6
7407,6184,6184,7,surrealism,7
7408,5360,5360,0,impressionism,0
7409,16084,16084,7,surrealism,7
7410,26846,26846,0,impressionism,0
7411,18917,18917,9,renaissance,9
7412,4503,4503,2,romanticism,2
7413,2362,2362,0,impressionism,0
7414,15262,15262,2,romanticism,2
7415,8557,8557,6,art_nouveau,6
7416,14303,14303,7,surrealism,7
7417,31342,31342,4,baroque,4
7418,27580,27580,0,impressionism,0
7419,20518,20518,8,ukiyo_e,8
7420,17887,17887,6,art_nouveau,6
7421,45978,45978,7,surrealism,7
7422,26066,26066,7,surrealism,7
7423,41253,41253,4,baroque,4
7424,17009,17009,6,art_nouveau,6
7425,17115,17115,0,impressionism,0
7426,9856,9856,9,renaissance,9
7427,26060,26060,0,impressionism,0
7428,2817,2817,8,ukiyo_e,8
7429,15463,15463,4,baroque,4
7430,12981,12981,5,post_impressionism,5
7431,1583,1583,2,romanticism,2
7432,11923,11923,7,surrealism,7
7433,14896,14896,5,post_impressionism,5
7434,25455,25455,7,surrealism,7
7435,20392,20392,2,romanticism,2
7436,3619,3619,5,post_impressionism,5
7437,3900,3900,4,baroque,4
7438,28600,28600,1,realism,1
7439,33761,33761,5,post_impressionism,5
7440,21688,21688,7,surrealism,7
7441,10586,10586,6,art_nouveau,6
7442,9536,9536,3,expressionism,3
7443,14840,14840,8,ukiyo_e,8
7444,6927,6927,4,baroque,4
7445,19443,19443,2,romanticism,2
7446,27080,27080,3,expressionism,3
7447,70,70,8,ukiyo_e,8
7448,2965,2965,8,ukiyo_e,8
7449,44908,44908,9,renaissance,9
7450,12900,12900,1,realism,1
7451,15618,15618,5,post_impressionism,5
7452,32942,32942,9,renaissance,9
7453,5139,5139,8,ukiyo_e,8
7454,40596,40596,8,ukiyo_e,8
7455,9920,9920,3,expressionism,3
7456,5342,5342,8,ukiyo_e,8
7457,9205,9205,1,realism,1
7458,29083,29083,7,surrealism,7
7459,7155,7155,6,art_nouveau,6
7460,32424,32424,3,expressionism,3
7461,38647,38647,3,expressionism,3
7462,409,409,1,realism,1
7463,30961,30961,5,post_impressionism,5
7464,43384,43384,2,romanticism,2
7465,25661,25661,8,ukiyo_e,8
7466,1680,1680,6,art_nouveau,6
7467,33466,33466,6,art_nouveau,6
7468,44051,44051,3,expressionism,3
7469,1490,1490,7,surrealism,7
7470,27502,27502,5,post_impressionism,5
7471,47003,47003,7,surrealism,7
7472,14782,14782,2,romanticism,2
7473,32329,32329,6,art_nouveau,6
7474,11638,11638,0,impressionism,0
7475,39314,39314,9,renaissance,9
7476,44718,44718,4,baroque,4
7477,40179,40179,1,realism,1
7478,6432,6432,5,post_impressionism,5
7479,46613,46613,6,art_nouveau,6
7480,10604,10604,5,post_impressionism,5
7481,16408,16408,0,impressionism,0
7482,23480,23480,7,surrealism,7
7483,30555,30555,2,romanticism,2
7484,49486,49486,0,impressionism,0
7485,47379,47379,9,renaissance,9
7486,37109,37109,1,realism,1
7487,47216,47216,6,art_nouveau,6
7488,46174,46174,1,realism,1
7489,47100,47100,0,impressionism,0
7490,4518,4518,7,surrealism,7
7491,4730,4730,6,art_nouveau,6
7492,214,214,3,expressionism,3
7493,22287,22287,4,baroque,4
7494,39301,39301,1,realism,1
7495,30956,30956,1,realism,1
7496,14861,14861,6,art_nouveau,6
7497,6166,6166,1,realism,1
7498,35101,35101,3,expressionism,3
7499,3594,3594,6,art_nouveau,6
7500,25244,25244,0,impressionism,0
7501,34514,34514,1,realism,1
7502,36232,36232,7,surrealism,7
7503,25529,25529,0,impressionism,0
7504,47695,47695,0,impressionism,0
7505,33056,33056,2,romanticism,2
7506,47907,47907,8,ukiyo_e,8
7507,40207,40207,0,impressionism,0
7508,34571,34571,8,ukiyo_e,8
7509,20322,20322,2,romanticism,2
7510,8780,8780,8,ukiyo_e,8
7511,24412,24412,4,baroque,4
7512,41038,41038,4,baroque,4
7513,5199,5199,8,ukiyo_e,8
7514,29431,29431,3,expressionism,3
7515,40173,40173,4,baroque,4
7516,3933,3933,3,expressionism,3
7517,6978,6978,8,ukiyo_e,8
7518,989,989,0,impressionism,0
7519,12423,12423,3,expressionism,3
7520,38461,38461,0,impressionism,0
7521,6267,6267,4,baroque,4
7522,14148,14148,8,ukiyo_e,8
7523,5003,5003,6,art_nouveau,6
7524,32625,32625,6,art_nouveau,6
7525,10508,10508,4,baroque,4
7526,27229,27229,0,impressionism,0
7527,48387,48387,8,ukiyo_e,8
7528,21114,21114,3,expressionism,3
7529,48633,48633,8,ukiyo_e,8
7530,35736,35736,0,impressionism,0
7531,35982,35982,0,impressionism,0
7532,41014,41014,1,realism,1
7533,21590,21590,9,renaissance,9
7534,11594,11594,7,surrealism,7
7535,47715,47715,2,romanticism,2
7536,11121,11121,1,realism,1
7537,17995,17995,7,surrealism,7
7538,18905,18905,2,romanticism,2
7539,44879,44879,5,post_impressionism,5
7540,25911,25911,1,realism,1
7541,5517,5517,3,expressionism,3
7542,31906,31906,7,surrealism,7
7543,31662,31662,4,baroque,4
7544,32699,32699,3,expressionism,3
7545,4207,4207,2,romanticism,2
7546,37141,37141,5,post_impressionism,5
7547,39587,39587,8,ukiyo_e,8
7548,11875,11875,4,baroque,4
7549,41630,41630,2,romanticism,2
7550,36072,36072,3,expressionism,3
7551,4419,4419,1,realism,1
7552,33090,33090,0,impressionism,0
7553,1829,1829,8,ukiyo_e,8
7554,16250,16250,7,surrealism,7
7555,48442,48442,8,ukiyo_e,8
7556,4630,4630,5,post_impressionism,5
7557,16946,16946,8,ukiyo_e,8
7558,13972,13972,1,realism,1
7559,9146,9146,7,surrealism,7
7560,12564,12564,0,impressionism,0
7561,3818,3818,3,expressionism,3
7562,16768,16768,1,realism,1
7563,14005,14005,7,surrealism,7
7564,13205,13205,7,surrealism,7
7565,26303,26303,8,ukiyo_e,8
7566,34194,34194,4,baroque,4
7567,38182,38182,7,surrealism,7
7568,35620,35620,4,baroque,4
7569,40798,40798,4,baroque,4
7570,15664,15664,9,renaissance,9
7571,14044,14044,5,post_impressionism,5
7572,19983,19983,0,impressionism,0
7573,14029,14029,6,art_nouveau,6
7574,19032,19032,9,renaissance,9
7575,8919,8919,2,romanticism,2
7576,9648,9648,4,baroque,4
7577,3462,3462,8,ukiyo_e,8
7578,7678,7678,6,art_nouveau,6
7579,20813,20813,0,impressionism,0
7580,7217,7217,5,post_impressionism,5
7581,48593,48593,0,impressionism,0
7582,36012,36012,8,ukiyo_e,8
7583,25155,25155,6,art_nouveau,6
7584,5478,5478,3,expressionism,3
7585,35833,35833,6,art_nouveau,6
7586,20546,20546,6,art_nouveau,6
7587,20090,20090,6,art_nouveau,6
7588,23856,23856,7,surrealism,7
7589,13949,13949,5,post_impressionism,5
7590,21981,21981,1,realism,1
7591,27296,27296,1,realism,1
7592,9519,9519,7,surrealism,7
7593,33640,33640,5,post_impressionism,5
7594,7033,7033,6,art_nouveau,6
7595,19200,19200,3,expressionism,3
7596,22530,22530,1,realism,1
7597,46995,46995,4,baroque,4
7598,7267,7267,9,renaissance,9
7599,40616,40616,1,realism,1
7600,26341,26341,5,post_impressionism,5
7601,39835,39835,0,impressionism,0
7602,31800,31800,0,impressionism,0
7603,48965,48965,7,surrealism,7
7604,36183,36183,1,realism,1
7605,40658,40658,7,surrealism,7
7606,49256,49256,5,post_impressionism,5
7607,19006,19006,5,post_impressionism,5
7608,2907,2907,5,post_impressionism,5
7609,36305,36305,9,renaissance,9
7610,13129,13129,5,post_impressionism,5
7611,3482,3482,8,ukiyo_e,8
7612,5677,5677,9,renaissance,9
7613,45182,45182,7,surrealism,7
7614,38706,38706,1,realism,1
7615,39979,39979,8,ukiyo_e,8
7616,11527,11527,4,baroque,4
7617,10490,10490,0,impressionism,0
7618,24093,24093,3,expressionism,3
7619,21308,21308,9,renaissance,9
7620,45161,45161,2,romanticism,2
7621,49334,49334,5,post_impressionism,5
7622,29095,29095,4,baroque,4
7623,27688,27688,5,post_impressionism,5
7624,8940,8940,4,baroque,4
7625,12630,12630,0,impressionism,0
7626,44982,44982,0,impressionism,0
7627,21227,21227,6,art_nouveau,6
7628,36266,36266,2,romanticism,2
7629,27421,27421,3,expressionism,3
7630,27853,27853,5,post_impressionism,5
7631,8525,8525,3,expressionism,3
7632,2104,2104,3,expressionism,3
7633,31452,31452,7,surrealism,7
7634,29971,29971,6,art_nouveau,6
7635,35176,35176,4,baroque,4
7636,2007,2007,7,surrealism,7
7637,33430,33430,1,realism,1
7638,1707,1707,2,romanticism,2
7639,48822,48822,7,surrealism,7
7640,9744,9744,6,art_nouveau,6
7641,16629,16629,5,post_impressionism,5
7642,22493,22493,4,baroque,4
7643,7262,7262,7,surrealism,7
7644,38791,38791,1,realism,1
7645,42647,42647,6,art_nouveau,6
7646,42971,42971,5,post_impressionism,5
7647,3923,3923,8,ukiyo_e,8
7648,2344,2344,6,art_nouveau,6
7649,10463,10463,1,realism,1
7650,19354,19354,2,romanticism,2
7651,9312,9312,5,post_impressionism,5
7652,26789,26789,2,romanticism,2
7653,44178,44178,7,surrealism,7
7654,45622,45622,2,romanticism,2
7655,41005,41005,9,renaissance,9
7656,9520,9520,7,surrealism,7
7657,37280,37280,6,art_nouveau,6
7658,35964,35964,2,romanticism,2
7659,28752,28752,3,expressionism,3
7660,47374,47374,5,post_impressionism,5
7661,31114,31114,0,impressionism,0
7662,29207,29207,8,ukiyo_e,8
7663,46984,46984,5,post_impressionism,5
7664,7064,7064,9,renaissance,9
7665,6541,6541,3,expressionism,3
7666,22001,22001,2,romanticism,2
7667,22716,22716,1,realism,1
7668,28560,28560,9,renaissance,9
7669,37308,37308,6,art_nouveau,6
7670,3861,3861,0,impressionism,0
7671,25736,25736,5,post_impressionism,5
7672,31630,31630,8,ukiyo_e,8
7673,49822,49822,0,impressionism,0
7674,6699,6699,3,expressionism,3
7675,4647,4647,0,impressionism,0
7676,48827,48827,4,baroque,4
7677,14365,14365,0,impressionism,0
7678,2457,2457,0,impressionism,0
7679,34516,34516,8,ukiyo_e,8
7680,49539,49539,4,baroque,4
7681,3125,3125,8,ukiyo_e,8
7682,42383,42383,9,renaissance,9
7683,15460,15460,8,ukiyo_e,8
7684,23484,23484,5,post_impressionism,5
7685,32979,32979,2,romanticism,2
7686,38579,38579,8,ukiyo_e,8
7687,49912,49912,5,post_impressionism,5
7688,14806,14806,1,realism,1
7689,2571,2571,2,romanticism,2
7690,44714,44714,4,baroque,4
7691,2286,2286,1,realism,1
7692,8451,8451,1,realism,1
7693,31698,31698,8,ukiyo_e,8
7694,3609,3609,7,surrealism,7
7695,4193,4193,0,impressionism,0
7696,22283,22283,1,realism,1
7697,46108,46108,1,realism,1
7698,28103,28103,7,surrealism,7
7699,17416,17416,5,post_impressionism,5
7700,31884,31884,1,realism,1
7701,32051,32051,7,surrealism,7
7702,8035,8035,3,expressionism,3
7703,19373,19373,5,post_impressionism,5
7704,673,673,2,romanticism,2
7705,9444,9444,3,expressionism,3
7706,33857,33857,0,impressionism,0
7707,28148,28148,2,romanticism,2
7708,31316,31316,0,impressionism,0
7709,46291,46291,2,romanticism,2
7710,30404,30404,1,realism,1
7711,23156,23156,4,baroque,4
7712,26430,26430,6,art_nouveau,6
7713,8858,8858,5,post_impressionism,5
7714,48944,48944,0,impressionism,0
7715,35492,35492,1,realism,1
7716,42042,42042,5,post_impressionism,5
7717,29391,29391,3,expressionism,3
7718,13656,13656,4,baroque,4
7719,28836,28836,4,baroque,4
7720,28657,28657,2,romanticism,2
7721,30479,30479,0,impressionism,0
7722,43210,43210,8,ukiyo_e,8
7723,18166,18166,5,post_impressionism,5
7724,44483,44483,4,baroque,4
7725,7680,7680,4,baroque,4
7726,49268,49268,8,ukiyo_e,8
7727,35061,35061,7,surrealism,7
7728,34379,34379,9,renaissance,9
7729,11634,11634,2,romanticism,2
7730,40750,40750,6,art_nouveau,6
7731,29582,29582,9,renaissance,9
7732,40854,40854,4,baroque,4
7733,3611,3611,0,impressionism,0
7734,19291,19291,0,impressionism,0
7735,32540,32540,8,ukiyo_e,8
7736,2946,2946,5,post_impressionism,5
7737,41811,41811,8,ukiyo_e,8
7738,15614,15614,4,baroque,4
7739,29396,29396,9,renaissance,9
7740,46532,46532,8,ukiyo_e,8
7741,30124,30124,8,ukiyo_e,8
7742,40307,40307,0,impressionism,0
7743,9447,9447,3,expressionism,3
7744,41141,41141,0,impressionism,0
7745,9790,9790,2,romanticism,2
7746,30891,30891,1,realism,1
7747,7,7,2,romanticism,2
7748,45948,45948,5,post_impressionism,5
7749,4095,4095,3,expressionism,3
7750,25955,25955,8,ukiyo_e,8
7751,37499,37499,1,realism,1
7752,37103,37103,3,expressionism,3
7753,23692,23692,5,post_impressionism,5
7754,33515,33515,2,romanticism,2
7755,6969,6969,7,surrealism,7
7756,16243,16243,8,ukiyo_e,8
7757,17220,17220,9,renaissance,9
7758,34746,34746,7,surrealism,7
7759,48754,48754,3,expressionism,3
7760,25829,25829,4,baroque,4
7761,43480,43480,9,renaissance,9
7762,37652,37652,0,impressionism,0
7763,23912,23912,6,art_nouveau,6
7764,24609,24609,2,romanticism,2
7765,1962,1962,5,post_impressionism,5
7766,44850,44850,8,ukiyo_e,8
7767,22859,22859,9,renaissance,9
7768,44348,44348,6,art_nouveau,6
7769,41580,41580,8,ukiyo_e,8
7770,7277,7277,8,ukiyo_e,8
7771,1483,1483,8,ukiyo_e,8
7772,9532,9532,9,renaissance,9
7773,39914,39914,5,post_impressionism,5
7774,46097,46097,1,realism,1
7775,17128,17128,6,art_nouveau,6
7776,26692,26692,1,realism,1
7777,12788,12788,9,renaissance,9
7778,7364,7364,4,baroque,4
7779,47569,47569,3,expressionism,3
7780,18701,18701,7,surrealism,7
7781,5100,5100,2,romanticism,2
7782,16264,16264,4,baroque,4
7783,13289,13289,5,post_impressionism,5
7784,12496,12496,1,realism,1
7785,40714,40714,1,realism,1
7786,8807,8807,7,surrealism,7
7787,30238,30238,2,romanticism,2
7788,655,655,3,expressionism,3
7789,3118,3118,3,expressionism,3
7790,11359,11359,3,expressionism,3
7791,8647,8647,6,art_nouveau,6
7792,46967,46967,4,baroque,4
7793,3382,3382,0,impressionism,0
7794,5457,5457,2,romanticism,2
7795,13099,13099,1,realism,1
7796,2908,2908,5,post_impressionism,5
7797,1895,1895,2,romanticism,2
7798,3488,3488,7,surrealism,7
7799,21955,21955,9,renaissance,9
7800,8692,8692,9,renaissance,9
7801,6747,6747,8,ukiyo_e,8
7802,19269,19269,8,ukiyo_e,8
7803,30379,30379,3,expressionism,3
7804,26142,26142,4,baroque,4
7805,30596,30596,6,art_nouveau,6
7806,24032,24032,8,ukiyo_e,8
7807,45347,45347,4,baroque,4
7808,48204,48204,8,ukiyo_e,8
7809,34004,34004,8,ukiyo_e,8
7810,9709,9709,6,art_nouveau,6
7811,12376,12376,0,impressionism,0
7812,35540,35540,0,impressionism,0
7813,26608,26608,0,impressionism,0
7814,49489,49489,4,baroque,4
7815,42017,42017,8,ukiyo_e,8
7816,20227,20227,4,baroque,4
7817,2755,2755,7,surrealism,7
7818,24415,24415,9,renaissance,9
7819,16305,16305,1,realism,1
7820,47176,47176,6,art_nouveau,6
7821,45930,45930,5,post_impressionism,5
7822,182,182,0,impressionism,0
7823,46919,46919,6,art_nouveau,6
7824,24898,24898,5,post_impressionism,5
7825,1370,1370,3,expressionism,3
7826,47770,47770,5,post_impressionism,5
7827,12616,12616,6,art_nouveau,6
7828,35119,35119,4,baroque,4
7829,34498,34498,1,realism,1
7830,8241,8241,9,renaissance,9
7831,49614,49614,8,ukiyo_e,8
7832,20822,20822,2,romanticism,2
7833,19018,19018,0,impressionism,0
7834,35104,35104,0,impressionism,0
7835,5688,5688,4,baroque,4
7836,35730,35730,8,ukiyo_e,8
7837,25753,25753,2,romanticism,2
7838,36278,36278,2,romanticism,2
7839,128,128,6,art_nouveau,6
7840,33834,33834,7,surrealism,7
7841,24270,24270,3,expressionism,3
7842,9367,9367,7,surrealism,7
7843,34443,34443,2,romanticism,2
7844,5354,5354,6,art_nouveau,6
7845,49058,49058,4,baroque,4
7846,19704,19704,7,surrealism,7
7847,40161,40161,8,ukiyo_e,8
7848,8385,8385,2,romanticism,2
7849,14747,14747,6,art_nouveau,6
7850,29947,29947,1,realism,1
7851,36565,36565,4,baroque,4
7852,15796,15796,5,post_impressionism,5
7853,21439,21439,4,baroque,4
7854,26929,26929,7,surrealism,7
7855,46374,46374,2,romanticism,2
7856,4304,4304,8,ukiyo_e,8
7857,110,110,0,impressionism,0
7858,42272,42272,0,impressionism,0
7859,33299,33299,4,baroque,4
7860,29735,29735,7,surrealism,7
7861,40562,40562,3,expressionism,3
7862,2836,2836,9,renaissance,9
7863,21544,21544,7,surrealism,7
7864,17278,17278,3,expressionism,3
7865,1557,1557,0,impressionism,0
7866,16028,16028,3,expressionism,3
7867,16483,16483,6,art_nouveau,6
7868,49681,49681,5,post_impressionism,5
7869,44561,44561,1,realism,1
7870,109,109,5,post_impressionism,5
7871,47650,47650,5,post_impressionism,5
7872,9961,9961,1,realism,1
7873,42165,42165,6,art_nouveau,6
7874,42585,42585,9,renaissance,9
7875,28316,28316,9,renaissance,9
7876,843,843,0,impressionism,0
7877,21679,21679,9,renaissance,9
7878,2601,2601,6,art_nouveau,6
7879,35166,35166,0,impressionism,0
7880,15785,15785,3,expressionism,3
7881,48269,48269,0,impressionism,0
7882,25325,25325,9,renaissance,9
7883,32898,32898,9,renaissance,9
7884,13477,13477,9,renaissance,9
7885,38190,38190,4,baroque,4
7886,11578,11578,5,post_impressionism,5
7887,16403,16403,4,baroque,4
7888,36230,36230,5,post_impressionism,5
7889,48115,48115,3,expressionism,3
7890,8297,8297,1,realism,1
7891,40990,40990,6,art_nouveau,6
7892,47006,47006,2,romanticism,2
7893,21187,21187,7,surrealism,7
7894,7540,7540,9,renaissance,9
7895,33178,33178,9,renaissance,9
7896,18446,18446,0,impressionism,0
7897,10817,10817,4,baroque,4
7898,49037,49037,1,realism,1
7899,31395,31395,0,impressionism,0
7900,2495,2495,7,surrealism,7
7901,10012,10012,3,expressionism,3
7902,6428,6428,6,art_nouveau,6
7903,9301,9301,8,ukiyo_e,8
7904,26503,26503,6,art_nouveau,6
7905,22311,22311,6,art_nouveau,6
7906,36045,36045,2,romanticism,2
7907,44876,44876,3,expressionism,3
7908,23002,23002,8,ukiyo_e,8
7909,18182,18182,0,impressionism,0
7910,3836,3836,3,expressionism,3
7911,10127,10127,2,romanticism,2
7912,7616,7616,5,post_impressionism,5
7913,28493,28493,4,baroque,4
7914,1826,1826,8,ukiyo_e,8
7915,47936,47936,8,ukiyo_e,8
7916,40104,40104,7,surrealism,7
7917,30100,30100,2,romanticism,2
7918,3910,3910,6,art_nouveau,6
7919,13459,13459,9,renaissance,9
7920,10689,10689,7,surrealism,7
7921,46173,46173,5,post_impressionism,5
7922,26454,26454,8,ukiyo_e,8
7923,37581,37581,3,expressionism,3
7924,46513,46513,8,ukiyo_e,8
7925,36842,36842,7,surrealism,7
7926,19736,19736,4,baroque,4
7927,24012,24012,8,ukiyo_e,8
7928,2012,2012,6,art_nouveau,6
7929,13299,13299,6,art_nouveau,6
7930,27193,27193,9,renaissance,9
7931,7225,7225,5,post_impressionism,5
